temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
4.0,4.0,4.0,broken clouds,Clouds,2.0,170.0,2018-01-05 19:00:00 +0000 UTC,80.0,0.0
3.57000000000005,3.0,4.0,broken clouds,Clouds,3.0,150.0,2018-01-05 20:00:00 +0000 UTC,86.0,0.0
2.7000000000000455,1.0,4.0,broken clouds,Clouds,3.0,140.0,2018-01-05 21:00:00 +0000 UTC,100.0,0.0
2.2600000000000477,0.0,4.0,Sky is Clear,Clear,2.0,140.0,2018-01-05 22:00:00 +0000 UTC,100.0,0.0
0.7000000000000455,-1.0,2.0,broken clouds,Clouds,0.0,360.0,2018-01-05 23:00:00 +0000 UTC,100.0,0.0
1.1299999999999955,0.0,2.0,broken clouds,Clouds,2.0,100.0,2018-01-06 00:00:00 +0000 UTC,100.0,0.0
0.57000000000005,0.0,1.0,broken clouds,Clouds,2.0,20.0,2018-01-06 01:00:00 +0000 UTC,100.0,0.0
0.12999999999999545,-1.0,1.0,broken clouds,Clouds,3.0,40.0,2018-01-06 02:00:00 +0000 UTC,100.0,0.0
1.8700000000000045,1.0,3.0,broken clouds,Clouds,4.0,60.0,2018-01-06 03:00:00 +0000 UTC,93.0,0.0
2.8700000000000045,2.0,4.0,scattered clouds,Clouds,5.0,50.0,2018-01-06 04:00:00 +0000 UTC,86.0,0.0
3.8700000000000045,3.0,5.0,broken clouds,Clouds,6.0,60.0,2018-01-06 05:00:00 +0000 UTC,80.0,0.0
4.8700000000000045,4.0,6.0,broken clouds,Clouds,7.0,50.0,2018-01-06 06:00:00 +0000 UTC,75.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,7.0,50.0,2018-01-06 07:00:00 +0000 UTC,75.0,0.0
5.57000000000005,5.0,6.0,broken clouds,Clouds,8.0,50.0,2018-01-06 08:00:00 +0000 UTC,80.0,0.0
5.57000000000005,5.0,6.0,broken clouds,Clouds,8.0,50.0,2018-01-06 09:00:00 +0000 UTC,75.0,0.0
5.57000000000005,5.0,6.0,broken clouds,Clouds,8.0,50.0,2018-01-06 10:00:00 +0000 UTC,75.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,8.0,60.0,2018-01-06 11:00:00 +0000 UTC,75.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,10.0,60.0,2018-01-06 12:00:00 +0000 UTC,70.0,0.0
6.0,6.0,6.0,light intensity shower rain,Rain,9.0,50.0,2018-01-06 13:00:00 +0000 UTC,75.0,0.0
6.0,6.0,6.0,proximity shower rain,Rain,9.0,60.0,2018-01-06 14:00:00 +0000 UTC,100.0,0.0
5.57000000000005,5.0,6.0,broken clouds,Clouds,10.0,50.0,2018-01-06 15:00:00 +0000 UTC,100.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,7.0,50.0,2018-01-06 16:00:00 +0000 UTC,100.0,0.0
4.57000000000005,4.0,5.0,broken clouds,Clouds,7.0,50.0,2018-01-06 17:00:00 +0000 UTC,69.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,7.0,60.0,2018-01-06 18:00:00 +0000 UTC,100.0,0.0
5.0,5.0,5.0,light intensity shower rain,Rain,6.0,60.0,2018-01-06 19:00:00 +0000 UTC,100.0,0.0
4.57000000000005,4.0,5.0,broken clouds,Clouds,7.0,70.0,2018-01-06 20:00:00 +0000 UTC,100.0,0.0
4.0,4.0,4.0,broken clouds,Clouds,5.0,60.0,2018-01-06 21:00:00 +0000 UTC,100.0,0.0
3.57000000000005,3.0,4.0,scattered clouds,Clouds,4.0,60.0,2018-01-06 22:00:00 +0000 UTC,100.0,0.0
3.57000000000005,3.0,4.0,few clouds,Clouds,5.0,50.0,2018-01-06 23:00:00 +0000 UTC,100.0,0.0
3.0,3.0,3.0,few clouds,Clouds,5.0,60.0,2018-01-07 00:00:00 +0000 UTC,100.0,0.0
3.0,3.0,3.0,light intensity shower rain,Rain,4.0,50.0,2018-01-07 01:00:00 +0000 UTC,100.0,0.0
3.0,3.0,3.0,scattered clouds,Clouds,4.0,40.0,2018-01-07 02:00:00 +0000 UTC,86.0,0.0
3.0,3.0,3.0,scattered clouds,Clouds,4.0,50.0,2018-01-07 03:00:00 +0000 UTC,86.0,0.0
2.0,2.0,2.0,few clouds,Clouds,3.0,70.0,2018-01-07 04:00:00 +0000 UTC,100.0,0.0
1.0,1.0,1.0,few clouds,Clouds,3.0,80.0,2018-01-07 05:00:00 +0000 UTC,100.0,0.0
0.30000000000001137,-1.0,2.0,scattered clouds,Clouds,3.0,80.0,2018-01-07 06:00:00 +0000 UTC,100.0,0.0
0.30000000000001137,-1.0,2.0,scattered clouds,Clouds,5.0,80.0,2018-01-07 07:00:00 +0000 UTC,80.0,0.0
0.6000000000000227,-2.0,4.0,scattered clouds,Clouds,4.0,80.0,2018-01-07 08:00:00 +0000 UTC,100.0,0.0
1.170000000000016,-1.0,4.0,broken clouds,Clouds,5.0,90.0,2018-01-07 09:00:00 +0000 UTC,69.0,0.0
1.6000000000000227,-1.0,5.0,broken clouds,Clouds,5.0,90.0,2018-01-07 10:00:00 +0000 UTC,65.0,0.0
5.0,5.0,5.0,broken clouds,Clouds,5.0,100.0,2018-01-07 11:00:00 +0000 UTC,100.0,0.0
5.430000000000007,5.0,6.0,broken clouds,Clouds,6.0,110.0,2018-01-07 12:00:00 +0000 UTC,60.0,0.0
5.430000000000007,5.0,6.0,broken clouds,Clouds,6.0,100.0,2018-01-07 13:00:00 +0000 UTC,100.0,0.0
6.0,6.0,6.0,broken clouds,Clouds,6.0,100.0,2018-01-07 14:00:00 +0000 UTC,60.0,0.0
5.0,5.0,5.0,scattered clouds,Clouds,6.0,110.0,2018-01-07 15:00:00 +0000 UTC,65.0,0.0
4.57000000000005,4.0,5.0,broken clouds,Clouds,6.0,90.0,2018-01-07 16:00:00 +0000 UTC,100.0,0.0
3.57000000000005,3.0,4.0,broken clouds,Clouds,6.0,90.0,2018-01-07 17:00:00 +0000 UTC,64.0,0.0
2.57000000000005,2.0,3.0,broken clouds,Clouds,6.0,90.0,2018-01-07 18:00:00 +0000 UTC,74.0,0.0
1.0,1.0,1.0,broken clouds,Clouds,4.0,100.0,2018-01-07 19:00:00 +0000 UTC,80.0,0.0
2.0,2.0,2.0,broken clouds,Clouds,4.0,110.0,2018-01-07 20:00:00 +0000 UTC,69.0,0.0
