temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
2,2,2,Sky is Clear,Clear,5,260,2018/02/01 06:00,93,0
2,2,2,Sky is Clear,Clear,7,280,2018/02/01 07:00,100,0
2,2,2,Sky is Clear,Clear,9,290,2018/02/01 08:00,100,0
2,2,2,scattered clouds,Clouds,6,280,2018/02/01 09:00,100,0
3,3,3,few clouds,Clouds,7,280,2018/02/01 10:00,86,0
4,4,4,few clouds,Clouds,7,290,2018/02/01 11:00,80,0
5,5,5,scattered clouds,Clouds,7,310,2018/02/01 12:00,75,0
6,6,6,scattered clouds,Clouds,9,320,2018/02/01 13:00,75,0
6,6,6,scattered clouds,Clouds,10,320,2018/02/01 14:00,70,0
6,6,6,scattered clouds,Clouds,9,320,2018/02/01 15:00,70,0
5.51,5,6,scattered clouds,Clouds,10,320,2018/02/01 16:00,75,0
4.57,4,5,scattered clouds,Clouds,8,310,2018/02/01 17:00,100,0
4.13,3,5,scattered clouds,Clouds,8,310,2018/02/01 18:00,100,0
4,4,4,scattered clouds,Clouds,7,320,2018/02/01 19:00,69,0
4,4,4,scattered clouds,Clouds,7,320,2018/02/01 20:00,69,0
3,3,3,scattered clouds,Clouds,7,310,2018/02/01 21:00,74,0
2.43,2,3,broken clouds,Clouds,4,310,2018/02/01 22:00,74,0
2.43,2,3,few clouds,Clouds,6,290,2018/02/01 23:00,74,0
1.87,1,3,few clouds,Clouds,7,300,2018/02/02 00:00,100,0
1.43,1,2,few clouds,Clouds,6,290,2018/02/02 01:00,100,0
1.43,1,2,few clouds,Clouds,6,290,2018/02/02 02:00,100,0
2,2,2,few clouds,Clouds,8,300,2018/02/02 03:00,100,0
1.43,1,2,few clouds,Clouds,6,300,2018/02/02 04:00,100,0
1.43,1,2,few clouds,Clouds,5,270,2018/02/02 05:00,100,0
1,1,1,few clouds,Clouds,4,290,2018/02/02 06:00,100,0
2,2,2,few clouds,Clouds,4,250,2018/02/02 07:00,100,0
1,1,1,few clouds,Clouds,6,260,2018/02/02 08:00,100,0
1.49,1,2,few clouds,Clouds,5,260,2018/02/02 09:00,100,0
2,2,2,scattered clouds,Clouds,5,260,2018/02/02 10:00,93,0
3,3,3,few clouds,Clouds,7,270,2018/02/02 11:00,86,0
4.49,4,5,few clouds,Clouds,6,270,2018/02/02 12:00,80,0
5.49,5,6,few clouds,Clouds,6,280,2018/02/02 13:00,81,0
6.49,6,7,few clouds,Clouds,4,280,2018/02/02 14:00,75,0
6,6,6,scattered clouds,Clouds,5,290,2018/02/02 15:00,81,0
6,6,6,broken clouds,Clouds,5,280,2018/02/02 16:00,81,0
5,5,5,broken clouds,Clouds,5,260,2018/02/02 17:00,80,0
5,5,5,broken clouds,Clouds,3,250,2018/02/02 18:00,75,0
4.43,4,5,broken clouds,Clouds,4,250,2018/02/02 19:00,75,0
5,5,5,broken clouds,Clouds,5,240,2018/02/02 20:00,75,0
5,5,5,broken clouds,Clouds,4,240,2018/02/02 21:00,100,0
4,4,4,light rain,Rain,3,220,2018/02/02 22:00,86,0
4,4,4,light rain,Rain,4,220,2018/02/02 23:00,93,0
3.57,3,4,light intensity drizzle rain,Drizzle,2,170,2018/02/03 00:00,100,0
3.57,3,4,light intensity drizzle rain,Drizzle,1,0,2018/02/03 01:00,100,0
4,4,4,light intensity drizzle rain,Drizzle,6,270,2018/02/03 02:00,93,0
4,4,4,light intensity drizzle,Drizzle,5,280,2018/02/03 03:00,93,0
4,4,4,broken clouds,Clouds,5,280,2018/02/03 04:00,100,0
3.57,3,4,scattered clouds,Clouds,5,290,2018/02/03 05:00,93,0
2.57,2,3,broken clouds,Clouds,5,280,2018/02/03 06:00,93,0
2,2,2,scattered clouds,Clouds,6,270,2018/02/03 07:00,93,0
2,2,2,broken clouds,Clouds,6,280,2018/02/03 08:00,93,0
2,2,2,broken clouds,Clouds,6,280,2018/02/03 09:00,93,0
3,3,3,broken clouds,Clouds,7,290,2018/02/03 10:00,93,0
3.43,3,4,light intensity shower rain,Rain,7,290,2018/02/03 11:00,86,0
4,4,4,broken clouds,Clouds,7,290,2018/02/03 12:00,93,0
4.43,4,5,broken clouds,Clouds,7,300,2018/02/03 13:00,86,0
5,5,5,broken clouds,Clouds,7,310,2018/02/03 14:00,86,0
5.43,5,6,broken clouds,Clouds,6,320,2018/02/03 15:00,75,0
6,6,6,broken clouds,Clouds,10,330,2018/02/03 16:00,75,0
5,5,5,broken clouds,Clouds,8,320,2018/02/03 17:00,80,0
4,4,4,broken clouds,Clouds,7,330,2018/02/03 18:00,80,0
4,4,4,broken clouds,Clouds,6,320,2018/02/03 19:00,80,0
3,3,3,scattered clouds,Clouds,7,320,2018/02/03 20:00,86,0
3,3,3,few clouds,Clouds,6,320,2018/02/03 21:00,86,0
3,3,3,few clouds,Clouds,7,330,2018/02/03 22:00,86,0
3,3,3,scattered clouds,Clouds,6,330,2018/02/03 23:00,86,0
3,3,3,broken clouds,Clouds,7,330,2018/02/04 00:00,86,0
2,2,2,few clouds,Clouds,6,340,2018/02/04 01:00,93,0
0.87,0,2,scattered clouds,Clouds,5,330,2018/02/04 02:00,93,0
1.87,1,3,broken clouds,Clouds,5,330,2018/02/04 03:00,86,0
1.43,1,2,scattered clouds,Clouds,4,320,2018/02/04 04:00,100,0
1.43,1,2,broken clouds,Clouds,3,350,2018/02/04 05:00,93,0
0.3,-1,2,broken clouds,Clouds,4,330,2018/02/04 06:00,93,0
0.87,0,2,scattered clouds,Clouds,4,330,2018/02/04 07:00,93,0
1.43,1,2,broken clouds,Clouds,1,0,2018/02/04 08:00,93,0
2,2,2,broken clouds,Clouds,3,320,2018/02/04 09:00,93,0
2.43,2,3,light intensity shower rain,Rain,4,350,2018/02/04 10:00,93,0
3.43,3,4,light intensity shower rain,Rain,3,10,2018/02/04 11:00,93,0
4.43,4,5,broken clouds,Clouds,2,360,2018/02/04 12:00,93,0
5,5,5,proximity shower rain,Rain,2,10,2018/02/04 13:00,93,0
5.87,5,7,light intensity shower rain,Rain,2,70,2018/02/04 14:00,81,0
6,6,6,scattered clouds,Clouds,3,120,2018/02/04 15:00,75,0
6.43,6,7,proximity shower rain,Rain,3,110,2018/02/04 16:00,70,0
5,5,5,proximity shower rain,Rain,2,100,2018/02/04 17:00,86,0
4.57,4,5,broken clouds,Clouds,2,70,2018/02/04 18:00,80,0
2.43,2,3,broken clouds,Clouds,2,30,2018/02/04 19:00,86,0
1.43,1,2,scattered clouds,Clouds,2,40,2018/02/04 20:00,93,0
2,2,2,scattered clouds,Clouds,1,100,2018/02/04 21:00,93,0
1.13,0,2,scattered clouds,Clouds,1,0,2018/02/04 22:00,100,0
-0.43,-1,0,scattered clouds,Clouds,2,150,2018/02/04 23:00,92,0
1.43,1,2,light intensity shower rain,Rain,1,0,2018/02/05 00:00,93,0
1.13,0,2,few clouds,Clouds,2,300,2018/02/05 01:00,100,0
-1.43,-2,-1,broken clouds,Clouds,1,0,2018/02/05 02:00,100,0
-0.7,-2,1,broken clouds,Clouds,2,350,2018/02/05 03:00,100,0
1,1,1,light intensity shower rain,Rain,2,260,2018/02/05 04:00,100,0
1,1,1,broken clouds,Clouds,1,300,2018/02/05 05:00,100,0
1,1,1,broken clouds,Clouds,1,310,2018/02/05 06:00,100,0
1,1,1,broken clouds,Clouds,1,300,2018/02/05 07:00,100,0
1,1,1,broken clouds,Clouds,1,0,2018/02/05 08:00,100,0
1,1,1,broken clouds,Clouds,1,0,2018/02/05 09:00,100,0
1,1,1,broken clouds,Clouds,1,80,2018/02/05 10:00,100,0
2,2,2,broken clouds,Clouds,1,0,2018/02/05 11:00,93,0
3,3,3,broken clouds,Clouds,4,130,2018/02/05 12:00,69,0
4,4,4,broken clouds,Clouds,4,140,2018/02/05 13:00,60,0
4,4,4,broken clouds,Clouds,2,170,2018/02/05 14:00,55,0
5,5,5,broken clouds,Clouds,2,130,2018/02/05 15:00,52,0
4,4,4,broken clouds,Clouds,2,120,2018/02/05 16:00,60,0
3.51,3,4,scattered clouds,Clouds,3,120,2018/02/05 17:00,64,0
1.7,0,3,scattered clouds,Clouds,2,110,2018/02/05 18:00,100,0
0.26,-2,2,scattered clouds,Clouds,2,110,2018/02/05 19:00,79,0
-0.87,-2,0,broken clouds,Clouds,2,140,2018/02/05 20:00,86,0
-0.43,-1,0,broken clouds,Clouds,1,0,2018/02/05 21:00,86,0
1,1,1,broken clouds,Clouds,2,230,2018/02/05 22:00,74,0
0,0,0,light snow,Snow,4,270,2018/02/05 23:00,100,0
0,0,0,light snow,Snow,3,270,2018/02/06 00:00,100,0
0,0,0,light snow,Snow,3,270,2018/02/06 01:00,100,0
-0.57,-1,0,light snow,Snow,2,260,2018/02/06 02:00,100,0
0,0,0,light snow,Snow,3,270,2018/02/06 03:00,100,0
0,0,0,light rain and snow,Snow,4,270,2018/02/06 04:00,100,0
0,0,0,broken clouds,Clouds,5,280,2018/02/06 05:00,100,0
0,0,0,light snow,Snow,5,290,2018/02/06 06:00,100,0
1,1,1,broken clouds,Clouds,5,300,2018/02/06 07:00,100,0
1,1,1,broken clouds,Clouds,5,300,2018/02/06 08:00,100,0
1,1,1,broken clouds,Clouds,6,310,2018/02/06 09:00,86,0
0.51,0,1,scattered clouds,Clouds,3,300,2018/02/06 10:00,100,0
1.51,1,2,scattered clouds,Clouds,6,320,2018/02/06 11:00,86,0
2,2,2,scattered clouds,Clouds,7,320,2018/02/06 12:00,80,0
3,3,3,few clouds,Clouds,7,320,2018/02/06 13:00,74,0
3,3,3,few clouds,Clouds,9,340,2018/02/06 14:00,74,0
3.51,3,4,scattered clouds,Clouds,10,330,2018/02/06 15:00,74,0
3.51,3,4,few clouds,Clouds,9,330,2018/02/06 16:00,64,0
3,3,3,few clouds,Clouds,7,330,2018/02/06 17:00,64,0
2.13,1,3,few clouds,Clouds,6,330,2018/02/06 18:00,74,0
-1,-1,-1,few clouds,Clouds,3,300,2018/02/06 19:00,86,0
0,0,0,few clouds,Clouds,4,290,2018/02/06 20:00,100,0
-0.57,-1,0,few clouds,Clouds,5,300,2018/02/06 21:00,100,0
-1,-1,-1,few clouds,Clouds,6,290,2018/02/06 22:00,92,0
-1.57,-2,-1,few clouds,Clouds,5,280,2018/02/06 23:00,92,0
-1,-1,-1,few clouds,Clouds,6,290,2018/02/07 00:00,92,0
-2,-2,-2,few clouds,Clouds,4,280,2018/02/07 01:00,92,0
-1,-1,-1,few clouds,Clouds,2,200,2018/02/07 02:00,92,0
-1.43,-2,-1,few clouds,Clouds,3,280,2018/02/07 03:00,92,0
-1,-1,-1,few clouds,Clouds,4,310,2018/02/07 04:00,92,0
-2,-2,-2,few clouds,Clouds,2,230,2018/02/07 05:00,92,0
-2.57,-3,-2,few clouds,Clouds,4,280,2018/02/07 06:00,92,0
-2.51,-3,-2,few clouds,Clouds,5,270,2018/02/07 07:00,92,0
-2,-2,-2,few clouds,Clouds,2,230,2018/02/07 08:00,92,0
-1,-1,-1,scattered clouds,Clouds,4,260,2018/02/07 09:00,92,0
0,0,0,broken clouds,Clouds,5,260,2018/02/07 10:00,100,0
1,1,1,broken clouds,Clouds,5,250,2018/02/07 11:00,100,0
2.51,2,3,broken clouds,Clouds,5,250,2018/02/07 12:00,93,0
3.51,3,4,broken clouds,Clouds,6,250,2018/02/07 13:00,100,0
4,4,4,broken clouds,Clouds,5,250,2018/02/07 14:00,100,0
4,4,4,light intensity drizzle,Drizzle,5,230,2018/02/07 15:00,80,0
3,3,3,light rain,Rain,5,220,2018/02/07 16:00,86,0
3,3,3,light rain,Rain,4,210,2018/02/07 17:00,86,0
3,3,3,light rain,Rain,4,210,2018/02/07 18:00,86,0
3.57,3,4,broken clouds,Clouds,5,210,2018/02/07 19:00,93,0
4,4,4,broken clouds,Clouds,6,210,2018/02/07 20:00,86,0
5,5,5,broken clouds,Clouds,6,220,2018/02/07 21:00,80,0
5,5,5,broken clouds,Clouds,7,230,2018/02/07 22:00,86,0
5,5,5,broken clouds,Clouds,7,230,2018/02/07 23:00,86,0
5.43,5,6,light intensity drizzle,Drizzle,5,220,2018/02/08 00:00,87,0
6,6,6,broken clouds,Clouds,8,230,2018/02/08 01:00,87,0
6,6,6,light intensity drizzle,Drizzle,7,230,2018/02/08 02:00,93,0
6,6,6,light intensity drizzle,Drizzle,7,230,2018/02/08 03:00,93,0
6,6,6,light intensity drizzle rain,Drizzle,6,230,2018/02/08 04:00,93,0
7,7,7,light intensity drizzle,Drizzle,7,230,2018/02/08 05:00,93,0
7,7,7,broken clouds,Clouds,6,230,2018/02/08 06:00,93,0
7,7,7,light intensity drizzle,Drizzle,6,230,2018/02/08 07:00,100,0
7,7,7,light intensity drizzle,Drizzle,5,240,2018/02/08 08:00,100,0
7.51,7,8,light intensity drizzle,Drizzle,5,230,2018/02/08 09:00,100,0
8,8,8,light intensity drizzle,Drizzle,5,240,2018/02/08 10:00,93,0
8,8,8,light intensity drizzle,Drizzle,5,250,2018/02/08 11:00,93,0
7.51,7,8,light intensity drizzle rain,Drizzle,4,280,2018/02/08 12:00,100,0
8,8,8,broken clouds,Clouds,3,240,2018/02/08 13:00,87,0
8,8,8,broken clouds,Clouds,4,230,2018/02/08 14:00,87,0
8,8,8,broken clouds,Clouds,5,230,2018/02/08 15:00,81,0
8,8,8,broken clouds,Clouds,6,240,2018/02/08 16:00,75,0
7,7,7,broken clouds,Clouds,5,250,2018/02/08 17:00,75,0
6,6,6,broken clouds,Clouds,3,230,2018/02/08 18:00,81,0
6,6,6,broken clouds,Clouds,4,230,2018/02/08 19:00,81,0
5.43,5,6,broken clouds,Clouds,4,220,2018/02/08 20:00,81,0
5,5,5,broken clouds,Clouds,4,220,2018/02/08 21:00,80,0
5,5,5,broken clouds,Clouds,5,210,2018/02/08 22:00,86,0
5,5,5,broken clouds,Clouds,4,210,2018/02/08 23:00,80,0
5,5,5,light rain,Rain,4,220,2018/02/09 00:00,86,0
2.57,2,3,light rain,Rain,11,270,2018/02/09 01:00,93,0
2,2,2,light rain,Rain,10,280,2018/02/09 02:00,100,0
1.43,1,2,broken clouds,Clouds,10,270,2018/02/09 03:00,80,0
1,1,1,light rain,Rain,11,290,2018/02/09 04:00,80,0
0.57,0,1,light snow,Snow,9,280,2018/02/09 05:00,100,0
0,0,0,broken clouds,Clouds,8,270,2018/02/09 06:00,100,0
0,0,0,few clouds,Clouds,7,270,2018/02/09 07:00,100,0
0,0,0,few clouds,Clouds,8,270,2018/02/09 08:00,100,0
0,0,0,few clouds,Clouds,6,280,2018/02/09 09:00,100,0
0.49,0,1,few clouds,Clouds,8,270,2018/02/09 10:00,86,0
1.49,1,2,few clouds,Clouds,7,270,2018/02/09 11:00,80,0
3,3,3,few clouds,Clouds,8,270,2018/02/09 12:00,100,0
4,4,4,few clouds,Clouds,8,280,2018/02/09 13:00,100,0
4,4,4,few clouds,Clouds,8,280,2018/02/09 14:00,100,0
4.51,4,5,scattered clouds,Clouds,7,260,2018/02/09 15:00,100,0
5,5,5,scattered clouds,Clouds,5,280,2018/02/09 16:00,100,0
4,4,4,few clouds,Clouds,5,260,2018/02/09 17:00,69,0
2.43,2,3,few clouds,Clouds,4,250,2018/02/09 18:00,69,0
2,2,2,few clouds,Clouds,3,220,2018/02/09 19:00,80,0
2,2,2,few clouds,Clouds,3,200,2018/02/09 20:00,80,0
2,2,2,scattered clouds,Clouds,3,200,2018/02/09 21:00,80,0
2,2,2,scattered clouds,Clouds,4,210,2018/02/09 22:00,100,0
3,3,3,broken clouds,Clouds,5,220,2018/02/09 23:00,100,0
4,4,4,broken clouds,Clouds,6,220,2018/02/10 00:00,100,0
4,4,4,broken clouds,Clouds,6,210,2018/02/10 01:00,100,0
4,4,4,light rain,Rain,7,210,2018/02/10 02:00,80,0
4,4,4,light rain,Rain,7,200,2018/02/10 03:00,93,0
5,5,5,light rain,Rain,7,190,2018/02/10 04:00,86,0
6,6,6,light rain,Rain,9,210,2018/02/10 05:00,93,0
8,8,8,light rain,Rain,7,220,2018/02/10 06:00,87,0
8,8,8,light rain,Rain,9,230,2018/02/10 07:00,93,0
8,8,8,light intensity drizzle rain,Drizzle,9,230,2018/02/10 08:00,93,0
9,9,9,light intensity drizzle rain,Drizzle,8,240,2018/02/10 09:00,93,0
9,9,9,light intensity drizzle rain,Drizzle,9,240,2018/02/10 10:00,100,0
9,9,9,light intensity drizzle rain,Drizzle,10,260,2018/02/10 11:00,93,0
10,10,10,scattered clouds,Clouds,8,270,2018/02/10 12:00,87,0
9.43,9,10,scattered clouds,Clouds,8,270,2018/02/10 13:00,76,0
10,10,10,scattered clouds,Clouds,7,270,2018/02/10 14:00,71,0
9.43,9,10,broken clouds,Clouds,8,260,2018/02/10 15:00,71,0
9.43,9,10,broken clouds,Clouds,6,220,2018/02/10 16:00,71,0
9.43,9,10,light rain,Rain,6,200,2018/02/10 17:00,76,0
9.49,9,10,light rain,Rain,6,190,2018/02/10 18:00,71,0
10,10,10,light rain,Rain,10,220,2018/02/10 19:00,87,0
10,10,10,light rain,Rain,12,230,2018/02/10 20:00,87,0
7.13,6,8,broken clouds,Clouds,15,270,2018/02/10 21:00,81,0
5,5,5,broken clouds,Clouds,13,280,2018/02/10 22:00,86,0
5,5,5,light rain,Rain,12,280,2018/02/10 23:00,80,0
3.57,3,4,light rain,Rain,10,310,2018/02/11 00:00,93,0
3,3,3,light rain,Rain,10,280,2018/02/11 01:00,86,0
2.57,2,3,broken clouds,Clouds,10,270,2018/02/11 02:00,100,0
2,2,2,scattered clouds,Clouds,9,270,2018/02/11 03:00,100,0
1,1,1,scattered clouds,Clouds,8,260,2018/02/11 04:00,100,0
1,1,1,scattered clouds,Clouds,7,260,2018/02/11 05:00,86,0
1,1,1,scattered clouds,Clouds,8,260,2018/02/11 06:00,86,0
1,1,1,broken clouds,Clouds,9,270,2018/02/11 07:00,86,0
1,1,1,light shower sleet,Snow,9,260,2018/02/11 08:00,86,0
1,1,1,broken clouds,Clouds,9,260,2018/02/11 09:00,86,0
0.43,0,1,light shower snow,Snow,9,250,2018/02/11 10:00,86,0
1.43,1,2,broken clouds,Clouds,10,260,2018/02/11 11:00,80,0
2.43,2,3,scattered clouds,Clouds,11,280,2018/02/11 12:00,74,0
2.43,2,3,scattered clouds,Clouds,11,280,2018/02/11 13:00,74,0
3,3,3,light intensity shower rain,Rain,12,280,2018/02/11 14:00,74,0
2.43,2,3,light shower snow,Snow,9,280,2018/02/11 15:00,74,0
3,3,3,light intensity shower rain,Rain,10,290,2018/02/11 16:00,69,0
1,1,1,light shower snow,Snow,8,280,2018/02/11 17:00,80,0
1,1,1,light shower sleet,Snow,9,280,2018/02/11 18:00,86,0
1,1,1,light shower sleet,Snow,5,260,2018/02/11 19:00,86,0
1,1,1,few clouds,Clouds,7,250,2018/02/11 20:00,80,0
0,0,0,few clouds,Clouds,9,260,2018/02/11 21:00,100,0
0,0,0,scattered clouds,Clouds,7,260,2018/02/11 22:00,100,0
-0.57,-1,0,few clouds,Clouds,6,260,2018/02/11 23:00,100,0
0,0,0,few clouds,Clouds,8,260,2018/02/12 00:00,100,0
-0.57,-1,0,few clouds,Clouds,7,250,2018/02/12 01:00,100,0
-1,-1,-1,few clouds,Clouds,7,250,2018/02/12 02:00,92,0
-1,-1,-1,few clouds,Clouds,7,240,2018/02/12 03:00,92,0
-0.43,-1,0,few clouds,Clouds,6,230,2018/02/12 04:00,92,0
-0.43,-1,0,few clouds,Clouds,6,240,2018/02/12 05:00,92,0
0,0,0,few clouds,Clouds,6,240,2018/02/12 06:00,100,0
0,0,0,few clouds,Clouds,6,240,2018/02/12 07:00,100,0
0,0,0,few clouds,Clouds,6,230,2018/02/12 08:00,100,0
1,1,1,broken clouds,Clouds,6,230,2018/02/12 09:00,86,0
1,1,1,broken clouds,Clouds,7,230,2018/02/12 10:00,86,0
1,1,1,broken clouds,Clouds,5,220,2018/02/12 11:00,86,0
3.51,3,4,scattered clouds,Clouds,7,230,2018/02/12 12:00,100,0
5,5,5,few clouds,Clouds,8,230,2018/02/12 13:00,100,0
5,5,5,few clouds,Clouds,9,230,2018/02/12 14:00,65,0
5.49,5,6,few clouds,Clouds,8,230,2018/02/12 15:00,60,0
5.49,5,6,few clouds,Clouds,8,210,2018/02/12 16:00,56,0
5.49,5,6,scattered clouds,Clouds,8,200,2018/02/12 17:00,56,0
5,5,5,scattered clouds,Clouds,7,190,2018/02/12 18:00,65,0
4,4,4,scattered clouds,Clouds,6,160,2018/02/12 19:00,69,0
4,4,4,scattered clouds,Clouds,6,160,2018/02/12 20:00,100,0
5,5,5,broken clouds,Clouds,8,180,2018/02/12 21:00,100,0
5,5,5,broken clouds,Clouds,9,180,2018/02/12 22:00,75,0
6,6,6,broken clouds,Clouds,11,170,2018/02/12 23:00,70,0
6,6,6,broken clouds,Clouds,8,150,2018/02/13 00:00,75,0
6,6,6,light rain,Rain,8,150,2018/02/13 01:00,81,0
6,6,6,light rain,Rain,6,150,2018/02/13 02:00,75,0
4.99,4,6,light rain,Rain,6,170,2018/02/13 03:00,81,0
1,1,1,light rain and snow,Snow,7,240,2018/02/13 04:00,100,0
2,2,2,light rain,Rain,6,270,2018/02/13 05:00,93,0
2,2,2,broken clouds,Clouds,7,280,2018/02/13 06:00,100,0
2,2,2,light rain,Rain,6,290,2018/02/13 07:00,93,0
2,2,2,broken clouds,Clouds,6,310,2018/02/13 08:00,100,0
1.51,1,2,broken clouds,Clouds,6,290,2018/02/13 09:00,86,0
2,2,2,scattered clouds,Clouds,7,280,2018/02/13 10:00,100,0
3,3,3,few clouds,Clouds,7,280,2018/02/13 11:00,100,0
4,4,4,few clouds,Clouds,8,290,2018/02/13 12:00,100,0
4.49,4,5,few clouds,Clouds,8,280,2018/02/13 13:00,100,0
4,4,4,few clouds,Clouds,8,280,2018/02/13 14:00,69,0
5,5,5,scattered clouds,Clouds,6,290,2018/02/13 15:00,60,0
5,5,5,scattered clouds,Clouds,6,280,2018/02/13 16:00,65,0
4.49,4,5,few clouds,Clouds,5,270,2018/02/13 17:00,60,0
3,3,3,few clouds,Clouds,5,260,2018/02/13 18:00,64,0
1.87,1,3,few clouds,Clouds,5,250,2018/02/13 19:00,69,0
1.43,1,2,broken clouds,Clouds,3,220,2018/02/13 20:00,74,0
2,2,2,few clouds,Clouds,3,170,2018/02/13 21:00,74,0
1.43,1,2,few clouds,Clouds,3,170,2018/02/13 22:00,69,0
1.57,1,2,scattered clouds,Clouds,3,170,2018/02/13 23:00,74,0
2.57,2,3,broken clouds,Clouds,4,160,2018/02/14 00:00,69,0
2.43,2,3,scattered clouds,Clouds,6,180,2018/02/14 01:00,69,0
3.43,3,4,scattered clouds,Clouds,6,170,2018/02/14 02:00,69,0
4,4,4,broken clouds,Clouds,5,170,2018/02/14 03:00,69,0
5,5,5,broken clouds,Clouds,6,170,2018/02/14 04:00,100,0
6,6,6,broken clouds,Clouds,7,170,2018/02/14 05:00,100,0
6,6,6,broken clouds,Clouds,9,170,2018/02/14 06:00,70,0
6,6,6,broken clouds,Clouds,11,160,2018/02/14 07:00,75,0
6,6,6,light rain,Rain,12,160,2018/02/14 08:00,75,0
7,7,7,light intensity drizzle,Drizzle,11,170,2018/02/14 09:00,75,0
7.51,7,8,light rain,Rain,13,170,2018/02/14 10:00,81,0
8.51,8,9,broken clouds,Clouds,11,180,2018/02/14 11:00,81,0
9,9,9,light rain,Rain,7,180,2018/02/14 12:00,81,0
10,10,10,light intensity drizzle rain,Drizzle,6,160,2018/02/14 13:00,87,0
9.99,9,11,light intensity drizzle rain,Drizzle,9,220,2018/02/14 14:00,71,0
9,9,9,broken clouds,Clouds,9,250,2018/02/14 15:00,76,0
9.49,9,10,scattered clouds,Clouds,8,250,2018/02/14 16:00,61,0
9,9,9,few clouds,Clouds,8,240,2018/02/14 17:00,61,0
8,8,8,few clouds,Clouds,4,220,2018/02/14 18:00,61,0
7,7,7,few clouds,Clouds,7,230,2018/02/14 19:00,65,0
5.43,5,6,few clouds,Clouds,4,220,2018/02/14 20:00,75,0
6,6,6,few clouds,Clouds,4,210,2018/02/14 21:00,75,0
6,6,6,few clouds,Clouds,7,220,2018/02/14 22:00,70,0
6,6,6,light rain,Rain,9,240,2018/02/14 23:00,75,0
5,5,5,light intensity shower rain,Rain,9,230,2018/02/15 00:00,80,0
4.43,4,5,broken clouds,Clouds,6,230,2018/02/15 01:00,80,0
4,4,4,broken clouds,Clouds,6,230,2018/02/15 02:00,86,0
4,4,4,light intensity shower rain,Rain,9,230,2018/02/15 03:00,80,0
3.57,3,4,scattered clouds,Clouds,8,220,2018/02/15 04:00,74,0
3,3,3,scattered clouds,Clouds,8,230,2018/02/15 05:00,74,0
2,2,2,scattered clouds,Clouds,9,230,2018/02/15 06:00,80,0
2,2,2,scattered clouds,Clouds,9,230,2018/02/15 07:00,74,0
2,2,2,scattered clouds,Clouds,8,230,2018/02/15 08:00,80,0
1,1,1,light shower snow,Snow,9,240,2018/02/15 09:00,86,0
2,2,2,light shower sleet,Snow,8,240,2018/02/15 10:00,80,0
3.43,3,4,scattered clouds,Clouds,9,240,2018/02/15 11:00,69,0
4,4,4,scattered clouds,Clouds,10,240,2018/02/15 12:00,69,0
4.57,4,5,light intensity shower rain,Rain,8,240,2018/02/15 13:00,100,0
4.43,4,5,scattered clouds,Clouds,11,240,2018/02/15 14:00,65,0
4.57,4,5,scattered clouds,Clouds,9,250,2018/02/15 15:00,99,0
5,5,5,scattered clouds,Clouds,10,240,2018/02/15 16:00,99,0
4,4,4,few clouds,Clouds,10,240,2018/02/15 17:00,69,0
4,4,4,few clouds,Clouds,11,260,2018/02/15 18:00,64,0
2.43,2,3,few clouds,Clouds,9,250,2018/02/15 19:00,74,0
2.43,2,3,few clouds,Clouds,7,240,2018/02/15 20:00,74,0
1.43,1,2,few clouds,Clouds,5,230,2018/02/15 21:00,74,0
2,2,2,few clouds,Clouds,7,240,2018/02/15 22:00,80,0
1.57,1,2,few clouds,Clouds,5,220,2018/02/15 23:00,86,0
2,2,2,scattered clouds,Clouds,6,230,2018/02/16 00:00,80,0
2,2,2,few clouds,Clouds,6,220,2018/02/16 01:00,80,0
2,2,2,few clouds,Clouds,6,230,2018/02/16 02:00,80,0
2,2,2,few clouds,Clouds,7,230,2018/02/16 03:00,80,0
2,2,2,few clouds,Clouds,5,230,2018/02/16 04:00,74,0
2,2,2,few clouds,Clouds,5,230,2018/02/16 05:00,80,0
3,3,3,scattered clouds,Clouds,4,220,2018/02/16 06:00,74,0
2.57,2,3,scattered clouds,Clouds,3,180,2018/02/16 07:00,74,0
3.13,2,4,broken clouds,Clouds,4,190,2018/02/16 08:00,80,0
3.57,3,4,broken clouds,Clouds,4,200,2018/02/16 09:00,100,0
6,6,6,broken clouds,Clouds,5,200,2018/02/16 10:00,70,0
6.43,6,7,broken clouds,Clouds,6,210,2018/02/16 11:00,70,0
7.43,7,8,broken clouds,Clouds,6,210,2018/02/16 12:00,70,0
8,8,8,broken clouds,Clouds,8,200,2018/02/16 13:00,70,0
7,7,7,light intensity shower rain,Rain,7,220,2018/02/16 14:00,75,0
8,8,8,broken clouds,Clouds,8,200,2018/02/16 15:00,65,0
8,8,8,broken clouds,Clouds,7,190,2018/02/16 16:00,92,0
7.43,7,8,broken clouds,Clouds,6,190,2018/02/16 17:00,61,0
7,7,7,broken clouds,Clouds,7,180,2018/02/16 18:00,65,0
6.43,6,7,light rain,Rain,4,190,2018/02/16 19:00,70,0
5.43,5,6,light rain,Rain,5,180,2018/02/16 20:00,75,0
5.43,5,6,light intensity shower rain,Rain,5,180,2018/02/16 21:00,81,0
6,6,6,light rain,Rain,3,160,2018/02/16 22:00,87,0
6,6,6,light rain,Rain,3,200,2018/02/16 23:00,87,0
